summary,image,type,price
"This high class dwelling has an expanse of windows that create an open feeling, Located on high floor of Hilton's building--heart of DT and Old Montreal. 1 Closed bedroom with Queen size bed, 2 sofa beds, Queen size air mattress and Pack N Play available, Access to the building's Gym, Only few steps from the Conference Center and metro station Place d'Armes, walk to Notre Dame Basilica, Place des spectacles and DT, Old Montreal, Old port, China Town, Convention Centre in no time",img_train/95.jpg,Apartment,0
"Come relax in a quiet Modern condo in the heart of downtown! Enjoy the amazing views of the city from this corner-unit residence. This brand new renovated condo will provide a memorable experience for all travellers, it is perfect for an extended stay in Montreal and is a must try! We know finding parking can be a hassle, that is why we have included it FREE of charge :) in a private underground garage",img_train/96.jpg,Condominium,2
"With free packing and spacious living room, you will be more comfortable staying in this quiet, warm and family oriented home. Grocery store Provigo and Pharmacy is super close, and you can get anything you need till 11:00pm. Free access Sport Center is just 3 munites walking as well as the new libarary & CLSC & Benny Parc. You will set up the temperature base on you need in this friendly nice condo.",img_train/97.jpg,Condominium,0
"My place is close to Station de l'église, Viandal Charcuterie, PJC Jean Coutu, Métro Bellemare, and Restaurant Parisa Inc. You’ll love my place because of the location and the neighbourhood. My place is good for couples and solo adventurers.",img_train/98.jpg,Apartment,0
"Nice and cozy apartment.  Free parking on premises. This place is ideal for business travelers, it has pretty much everything needed for a comfort stay and headache free. Also good for travelers on a budget.  Located in a safe residential area. Co-Hosted with Antoine, with over 300 Five STARS. You may check out his other listings for references (Title : FREE PARKING...).",img_train/99.jpg,Apartment,0
This is a beautiful 2 bedroom apartment located at the prime center of DT MTL. Perfect for tourism and business meetings as it is within close proximity of major tourist attractions. It has a 180^ view of the city and is very bright and spacious. Supports a very modern outlook with a fully equiped kitchen. Living at this place would feel like home away from home. Book with us once and you will definitely book again! Looking forward to hosting you ,img_train/100.jpg,Apartment,2
"Ultra modern loft at the heart of Mile end, right across Parc Lahaie with amazing views, great ambience and wide selection of amenities at your finger tips. The kitchen comes fully equipped for you to be able to cook delicious meals, the beds are made with fresh sheets (as seen on the photos), towels are provided and many more. Whether you are here short or long-term, relocated for work or travelling on vacation, let this studio be your home while in Montreal. Self Check In with digital locks",img_train/101.jpg,Apartment,0
"Spacious charming apartment with backyard garden 2 minute walk to Beaudry metro Airport bus 747 nearby Excellent location downtown  Near St Catherine Street with lots of restaurants Walking distance to Place-des-Arts, old port, China town,  quartier Latin, Jazz Festival, watch fireworks during summer  time",img_train/102.jpg,Apartment,1
"Private room with a double bed near to the Metro Station Jean Talon. In a bright appartment It's a very convenient location to visit Montréal (15 min to downtown, 5 min to Jean Talon Market.",img_train/103.jpg,Apartment,0
"3 bedrooms, 2 baths, keyless entry, a bed n breakfast, ""Le Gite Balconville,"" certified by Tourisme Quebec. Included: house phone (within Canada only), AC, high-speed WIFI,  streaming cable, AppleTV, front load W/D, sustainable tourism, the best neighborhood, really.  All you need is steps away: public transit, Bring Your Own Wine restos, bars, and shopping. Enjoy a real Montreal neighbourhood, with family-owned shops, nightlife and restaurants, plus only 7 minutes to the mountain! Dogs welcome",img_train/104.jpg,Loft,2
C'est ici si vous cherchez une petite chambre tranquille!,img_train/105.jpg,Apartment,0
"If you want a spacious apartment style loft with privacy and confort, you found the one. Located in the last floor (7th) in a quiet building, you will be near Centre Bell, Museum de Beaux Arts and Mont Royal, a must go in Montreal. Ideal for a couple or one person. Great location near a variety of restaurants, pubs and cafes. Bixi is just next door, explore the city biking around. But if you prefer taking the meteo, Guy Concordia is 2 min away.",img_train/106.jpg,Apartment,0
,img_train/107.jpg,Bungalow,0
"My place is close to  Tourist attractions: Old Port, Old Montreal, St Catherine street, Gay village, China town. Festivals: Osheaga, Jazz, and festivals in Place des arts (all 2nd stop in metro) Work Places: Palais des congrès de Montréal (16 min walk). UQAM. CHUM. Streets: St Laurent, St Denis street's pubs. Metro: Champ de Mars (orange) and Berri uqam metro (green, yellow, orange junction) both are 8 minute walk.  The street is quite, with maple trees. Couple of parks around the corner.",img_train/108.jpg,Townhouse,1
"Luminous apartment in the district of the Pointe Saint-Charles, for 6 people. Perfect for couples, friends or families.",img_train/109.jpg,Apartment,0
"Appartement cosy à 5 mns à pied du métro laurier et du supermarché métro, à cheval entre le quartier du plateau et du mile end avec plein de chouettes restaurants/bars à tester!  Vous vivrez avec 4 de mes colocs qui seront ravis de vous accueillir! L'ambiance peut être autant très chill que festive :)",img_train/110.jpg,Apartment,0
"This little gem in St Henri is the fruit of many months of renovations and love. Perfect for musicians and writers, it features a piano and two guitars, an office and a sunny terrace. Located just blocks from the Atwater market and the Lachine Canal! Also note that the plumbing was redone in November 2018 and the water pressure is now quite strong (see some of the comments - used to be low). Cheers!",img_train/111.jpg,Apartment,0
,img_train/112.jpg,Condominium,2
"Entire appartment fully furnished with everything you need: clean bed sheets and towels, storage, washing machines, small appliances, etc.  Located in a quiet neighborhood yet minutes from all the action: 10 min bus (67) to joliette metro station on the green line and then your not even 10 min away from downtown Montreal, or you can walk beaubien street and discover nice boutiques, restaurants and bars. The appartment is very small and cozy, perfect for a single person or a couple.",img_train/113.jpg,Apartment,0
"just off of avenue du mont royal, this brand new three storey loft in the heart of the plateau.  three bathrooms, two bedrooms, huge windows, heated concrete floors, air conditioning, spiral staircase, modern kitchen and secret game room.",img_train/114.jpg,Condominium,2
"This Luxury Suite is located in one of the most exclusive buildings in the heart of Downtown Montreal. The location is prime, as it is on the same street as Montreal's most exclusive malls, restaurants, and steps away from Montreal's famous Bell Center. Guests will enjoy the pool, gym and rooftop with an amazing view on Montreal. Enjoy the perks of booking with Lux For Less and get over 30% off with many participating partners such as car rentals, restaurants, boutiques, and coffee shops.",img_train/115.jpg,Serviced apartment,1
"Space  Studio fully furnished including a fully equipped kitchen, living room, full-size bed, bathroom, washer and dryer, television, WIFI internet, heating, all-inclusive.  Well situated near the shopping center, boutiques, pharmacies, restaurants, between Metro Cote Vertu and Du College, several available gyms in the area. Near to all amenities. Guest access: Independent studio with private access.  Old established a quiet and safe neighborhood. NOTE: 7 nights minimum stay with 20% discount",img_train/116.jpg,Apartment,0
"Large and very clean bedroom located in a very nice and quiet area : a lot of restaurants, coffees, trendy places to go out. 2 min from Jean Talon market, 5 min to the subway",img_train/117.jpg,Apartment,0
"Grand appartement spacieux et très lumineux sur le plateau, 10 min du métro Mont-Royal, 3 min du Parc Lafontaine",img_train/118.jpg,Apartment,1
,img_train/119.jpg,Apartment,0
"Our place is located in the trendy Plateau-Mile End and it's close to everything. We are two roommates/filmmakers who travel a lot, so we sublet out one of our rooms when one of us is away. You'll be staying either the smaller room with a double bed and beautiful balcony or the lovely bigger room with a very comfy queen bed (ask which one's available if you're curious). There is a shared living room/office and a large sunny kitchen.",img_train/120.jpg,Apartment,0
Welcome to the bright and peaceful apartment located in NDG. It is ideally situated giving access to all amenities and just two blocks from the lovely Girouard park.,img_train/121.jpg,Apartment,0
" BIKES AVAILABLE  Perfect for student, solo traveler or business trip - Nice room right next to Beaubien subway station. Very convenient and affordable.  You will have your private room with a lock   ARRIVAL / DEPARTURE AUTONOMOUS  En plein cœur de Beaubien, votre chambre vous attend dans cet appartement de 100m2.   Un espace jardin privatisé de 70m2 est disponible en tout temps. Au plaisir, ",img_train/122.jpg,House,0
"My apartment is located in the eastern part of the old town of Sainte-Marie in the city center, 5 minutes walking distances to the Frontenac metro station. Within 10 minutes walk to the famous St. Lawrence River and Catherine Street, 20 minutes to the Old Port. La Ronde amusement park and many scenic spots are also nearby. Conveniently around the room, opposite the depanneur convenience store, open until 11 pm, just beside your door.",img_train/123.jpg,Apartment,0
